Date,AAPL,MSFT,XOM,BP
2017-04-05,33.37074279785156,59.448856353759766,56.12901306152344,21.421527862548828
2017-04-06,33.28733825683594,59.60301208496094,56.455474853515625,21.508230209350586
2017-04-07,33.213172912597656,59.55767059326172,56.28542709350586,21.58254051208496
2017-04-10,33.173789978027344,59.42164611816406,56.537078857421875,21.73117446899414
2017-04-11,32.81697082519531,59.37632369995117,56.33982849121094,21.90458106994629
2017-04-12,32.85635757446289,59.149627685546875,56.428253173828125,21.95412254333496
2017-04-13,32.682579040527344,58.895713806152344,55.557716369628906,21.669246673583984
2017-04-17,32.86329650878906,59.37632369995117,55.48291015625,21.694021224975586
2017-04-18,32.717323303222656,59.294708251953125,55.12247085571289,21.471071243286133
2017-04-19,32.59684753417969,58.977333068847656,54.741600036621094,21.142845153808594
2017-04-20,33.004642486572266,59.39445114135742,55.09524154663086,21.149038314819336
2017-04-21,32.96525955200195,60.21053695678711,54.87760925292969,21.056142807006836
2017-04-24,33.28268814086914,61.23524475097656,55.16325759887695,21.334823608398438
2017-04-25,33.48891067504883,61.5888557434082,55.58492660522461,21.46487808227539
2017-04-26,33.291969299316406,61.50726318359375,55.36049270629883,21.46487808227539
2017-04-27,33.317447662353516,61.906227111816406,55.26526641845703,21.30385971069336
2017-04-28,33.285011291503906,62.07853698730469,55.530513763427734,21.254318237304688
2017-05-01,33.96393585205078,62.93999481201172,55.8093376159668,21.254318237304688
2017-05-02,34.179412841796875,62.840240478515625,55.80255126953125,21.520614624023438
2017-05-03,34.07514572143555,62.64073181152344,56.24461364746094,21.48345375061035
2017-05-04,33.95233917236328,62.395904541015625,55.523712158203125,21.254318237304688
2017-05-05,34.5153923034668,62.568199157714844,55.78215789794922,21.861225128173828
2017-05-08,35.45381164550781,62.5137939453125,56.37385177612305,21.941736221313477
2017-05-09,35.680877685546875,62.60447692871094,55.97938919067383,21.89219093322754
2017-05-10,35.51173400878906,62.84931182861328,56.23340606689453,22.055994033813477
2017-05-11,35.818851470947266,62.07853698730469,56.71397018432617,22.181987762451172
2017-05-12,36.319087982177734,62.00600814819336,56.672794342041016,22.295385360717773
2017-05-15,36.22602081298828,62.05134582519531,56.84442138671875,22.496986389160156
2017-05-16,36.172515869140625,63.300750732421875,56.672794342041016,22.83087730407715
2017-05-17,34.958003997802734,61.54062271118164,56.28833770751953,22.786779403686523
2017-05-18,35.49079895019531,61.75037384033203,56.12355041503906,23.000972747802734
2017-05-19,35.61177062988281,61.73212814331055,56.24713134765625,23.271875381469727
2017-05-22,35.82816696166992,62.425228118896484,56.494285583496094,23.284475326538086
2017-05-23,35.78395462036133,62.635009765625,56.69336700439453,23.26557159423828
2017-05-24,35.67692565917969,62.717063903808594,56.494285583496094,23.246675491333008
2017-05-25,35.80023193359375,63.49224853515625,56.12355041503906,22.931682586669922
2017-05-26,35.739749908447266,63.80236053466797,55.98624801635742,22.937976837158203
2017-05-30,35.75370407104492,64.21273803710938,55.67730712890625,22.849781036376953
2017-05-31,35.541988372802734,63.69291305541992,55.26539993286133,22.774187088012695
2017-06-01,35.63970184326172,63.930023193359375,55.4026985168457,22.83087730407715
2017-06-02,36.16786193847656,65.44393157958984,54.57886505126953,22.62297821044922
2017-06-05,35.81418991088867,65.91813659667969,55.004512786865234,22.730085372924805
2017-06-06,35.9351921081543,66.13702392578125,55.75283432006836,22.83087730407715
2017-06-07,36.14924240112305,66.01844787597656,55.546871185302734,22.314287185668945
2017-06-08,36.060821533203125,65.6171875,55.3477897644043,22.3079891204834
2017-06-09,34.662506103515625,64.13065338134766,56.38441848754883,22.57258415222168
2017-06-12,33.834224700927734,63.63818359375,56.933658599853516,22.559986114501953
2017-06-13,34.106441497802734,64.43161010742188,56.95425033569336,22.69858169555664
2017-06-14,33.77372360229492,64.0850601196289,56.34323501586914,22.28278923034668
2017-06-15,33.57129669189453,63.747615814208984,56.47369384765625,22.200899124145508
2017-06-16,33.101314544677734,63.838809967041016,57.31809997558594,22.679683685302734
2017-06-19,34.04827880859375,64.63225555419922,56.81694030761719,22.70488929748535
2017-06-20,33.73882293701172,63.756744384765625,56.50802993774414,22.037094116210938
2017-06-21,33.93891525268555,64.0850601196289,55.910728454589844,21.82919692993164
2017-06-22,33.88308334350586,64.075927734375,55.66358184814453,21.797693252563477
2017-06-23,34.03430938720703,64.94232177734375,56.02743148803711,21.948890686035156
2017-06-26,33.92729568481445,64.3221664428711,55.77341842651367,21.974088668823242
2017-06-27,33.44101333618164,63.11834716796875,55.684181213378906,22.144189834594727
2017-06-28,33.92962646484375,63.65643310546875,55.97251510620117,22.219791412353516
2017-06-29,33.42938232421875,62.46173095703125,55.4026985168457,21.961490631103516
2017-06-30,33.508487701416016,62.86299514770508,55.423309326171875,21.82919692993164
2017-07-03,33.38750457763672,62.16989517211914,56.36384582519531,22.062294006347656
2017-07-05,33.524784088134766,62.99979782104492,55.505680084228516,21.684295654296875
2017-07-06,33.20835876464844,62.534690856933594,55.004512786865234,21.6968936920166
2017-07-07,33.545711517333984,63.34634780883789,55.073177337646484,21.646499633789062
2017-07-10,33.750450134277344,63.8205680847168,55.03197479248047,21.627595901489258
2017-07-11,33.85982131958008,63.829708099365234,55.334049224853516,21.646499633789062
2017-07-12,33.90867614746094,64.88760375976562,55.5811767578125,21.967792510986328
2017-07-13,34.380985260009766,65.45299530029297,55.588069915771484,21.87329864501953
2017-07-14,34.67646026611328,66.3741226196289,55.8008918762207,22.018192291259766
2017-07-17,34.79745101928711,66.89396667480469,55.51254653930664,21.999292373657227
2017-07-18,34.91844177246094,66.8483657836914,55.334049224853516,21.942590713500977
2017-07-19,35.137149810791016,67.35907745361328,55.505680084228516,22.068593978881836
2017-07-20,34.978939056396484,67.68739318847656,55.51254653930664,22.112689971923828
2017-07-21,34.9626579284668,67.29524993896484,55.004512786865234,21.848093032836914
2017-07-24,35.3860969543457,67.1219711303711,54.8328742980957,21.709503173828125
2017-07-25,35.53733444213867,67.66002655029297,55.107479095458984,21.986692428588867
2017-07-26,35.70485305786133,67.5323486328125,55.1761474609375,21.948890686035156
2017-07-27,35.030113220214844,66.720703125,55.49195098876953,22.04339027404785
2017-07-28,34.78349685668945,66.61126708984375,54.647525787353516,22.150487899780273
2017-07-31,34.604339599609375,66.30120086669922,54.94959259033203,22.13788604736328
2017-08-01,34.91145324707031,66.19173431396484,55.038848876953125,22.849781036376953
2017-08-02,36.56105422973633,65.89993286132812,55.334049224853516,22.931682586669922
2017-08-03,36.19577407836914,65.79957580566406,55.258541107177734,22.767879486083984
2017-08-04,36.386558532714844,66.28294372558594,55.0662956237793,22.887588500976562
2017-08-07,36.94960021972656,66.02758026123047,55.03197479248047,23.15217399597168
2017-08-08,37.245079040527344,66.38325500488281,54.894676208496094,23.01988410949707
2017-08-09,37.47309494018555,66.09142303466797,55.0662956237793,23.160791397094727
2017-08-10,36.27951431274414,65.12471008300781,54.74050521850586,22.718839645385742
2017-08-11,36.7840576171875,66.11876678466797,54.213687896728516,22.379369735717773
2017-08-14,37.337646484375,67.11283111572266,54.227561950683594,22.21283531188965
2017-08-15,37.746395111083984,67.13117218017578,54.09584426879883,22.142383575439453
2017-08-16,37.59457778930664,67.5254135131836,53.70074462890625,21.963041305541992
2017-08-17,36.872798919677734,66.3793716430664,52.861995697021484,21.841339111328125
2017-08-18,36.78872299194336,66.46188354492188,53.12538528442383,21.879772186279297
2017-08-21,36.720977783203125,66.15018463134766,52.945167541503906,21.777294158935547
2017-08-22,37.321285247802734,67.0761489868164,53.194705963134766,21.873371124267578
2017-08-23,37.36798858642578,66.67276000976562,53.1046028137207,21.931013107299805
2017-08-24,37.202152252197266,66.645263671875,52.91050720214844,21.892576217651367
2017-08-25,37.3399772644043,66.76441955566406,53.180850982666016,22.1231632232666
2017-08-28,37.71603775024414,66.77362060546875,53.007568359375,22.078330993652344
2017-08-29,38.052391052246094,66.9753189086914,52.99369812011719,22.0142765045166
2017-08-30,38.15516662597656,67.85550689697266,52.75107192993164,22.0142765045166
2017-08-31,38.30698776245117,68.55227661132812,52.91050720214844,22.244863510131836
2017-09-01,38.318668365478516,67.79130554199219,53.07686996459961,22.270488739013672
2017-09-05,37.858497619628906,67.48875427246094,53.499717712402344,22.385774612426758
2017-09-06,37.818809509277344,67.29621124267578,54.60881042480469,22.622760772705078
2017-09-07,37.66697692871094,68.1580581665039,54.7820930480957,22.738059997558594
2017-09-08,37.052669525146484,67.82798767089844,54.63654327392578,22.622760772705078
2017-09-11,37.72304153442383,68.54312896728516,54.93458557128906,22.776487350463867
2017-09-12,37.57354736328125,68.46976470947266,55.10789489746094,22.898183822631836
2017-09-13,37.29092025756836,68.9556884765625,55.295066833496094,23.05190086364746
2017-09-14,36.970909118652344,68.55227661132812,55.51687240600586,23.269685745239258
2017-09-15,37.344642639160156,69.04737854003906,55.50299835205078,23.42980194091797
2017-09-18,37.062007904052734,68.90986633300781,55.51687240600586,23.474639892578125
2017-09-19,37.076026916503906,69.16658020019531,55.606998443603516,23.666797637939453
2017-09-20,36.454708099365234,68.7081298828125,55.83574676513672,23.846139907836914
2017-09-21,35.828712463378906,68.03885650634766,55.378238677978516,24.147172927856445
2017-09-22,35.47834396362305,68.22222900390625,55.3990478515625,24.224037170410156
2017-09-25,35.165348052978516,67.1678695678711,56.13380432128906,24.4930477142334
2017-09-26,35.770320892333984,67.1678695678711,56.071434020996094,24.256061553955078
2017-09-27,36.02492141723633,67.70878601074219,56.445735931396484,24.352136611938477
2017-09-28,35.80302429199219,67.72711181640625,56.97256851196289,24.608333587646484
2017-09-29,35.99921798706055,68.29557037353516,56.826995849609375,24.6147403717041
2017-10-02,35.926815032958984,68.40557861328125,56.58435821533203,24.589126586914062
2017-10-03,36.08331298828125,68.08468627929688,56.674495697021484,24.787675857543945
2017-10-04,35.849727630615234,68.47893524169922,56.69525909423828,24.755659103393555
2017-10-05,36.29586410522461,69.65250396728516,56.854713439941406,24.730039596557617
2017-10-06,36.27485656738281,69.67999267578125,56.63982391357422,24.505855560302734
2017-10-09,36.4009895324707,69.94586944580078,56.86164474487305,24.633962631225586
2017-10-10,36.41499328613281,69.94586944580078,57.02108383178711,24.858137130737305
2017-10-11,36.56682586669922,70.0650634765625,57.25676727294922,24.88376235961914
2017-10-12,36.438358306884766,70.70686340332031,57.13890075683594,24.986234664916992
2017-10-13,36.66960144042969,71.04607391357422,57.12506103515625,25.043886184692383
